Name,Inspection Date,Description,Address,City,Zip Code,Phone,Business_ID,Inspection_Serial_Num,Violation_Record_ID
ABC GROCERY,04/29/2016,Grocery Store-no seating - Risk Category I,22309 7TH AVE S ,DES MOINES,98198,(206) 878-4144,PR0008501,DAA5GV9CZ,IVE57A6FU
ABC GROCERY,01/22/2015,Grocery Store-no seating - Risk Category I,22309 7TH AVE S ,DES MOINES,98198,(206) 878-4144,PR0008501,DAUR3HHBX,
ABC GROCERY,01/16/2014,Grocery Store-no seating - Risk Category I,22309 7TH AVE S ,DES MOINES,98198,(206) 878-4144,PR0008501,DAH0BE86E,
ABC GROCERY,02/04/2013,Grocery Store-no seating - Risk Category I,22309 7TH AVE S ,DES MOINES,98198,(206) 878-4144,PR0008501,DAOT02WNF,
ABC GROCERY,02/01/2012,Grocery Store-no seating - Risk Category I,22309 7TH AVE S ,DES MOINES,98198,(206) 878-4144,PR0008501,DA2302027,
ABC GROCERY,03/02/2011,Grocery Store-no seating - Risk Category I,22309 7TH AVE S ,DES MOINES,98198,(206) 878-4144,PR0008501,DA2198638,
ABC GROCERY,03/19/2010,Grocery Store-no seating - Risk Category I,22309 7TH AVE S ,DES MOINES,98198,(206) 878-4144,PR0008501,DA2088019,IV1755869
ABC GROCERY,06/05/2009,Grocery Store-no seating - Risk Category I,22309 7TH AVE S ,DES MOINES,98198,(206) 878-4144,PR0008501,DA1992367,
AFRIK GROCERY,05/02/2023,Grocery Store-no seating - Risk Category I,4610 MARTIN LUTHER KING JR WAY S,SEATTLE,98108,(206) 427-6427,PR0083937,DAP5LUJ0E,IVHX11BQP
AFRIK GROCERY,06/27/2022,Grocery Store-no seating - Risk Category I,4610 MARTIN LUTHER KING JR WAY S,SEATTLE,98108,(206) 427-6427,PR0083937,DAQDNO2MQ,IV30H100W
AFRIK GROCERY,06/27/2022,Grocery Store-no seating - Risk Category I,4610 MARTIN LUTHER KING JR WAY S,SEATTLE,98108,(206) 427-6427,PR0083937,DAQDNO2MQ,IV8V50HIA
AFRIK GROCERY,06/27/2022,Grocery Store-no seating - Risk Category I,4610 MARTIN LUTHER KING JR WAY S,SEATTLE,98108,(206) 427-6427,PR0083937,DAQDNO2MQ,IVD7DFROV
AFRIK GROCERY,06/27/2022,Grocery Store-no seating - Risk Category I,4610 MARTIN LUTHER KING JR WAY S,SEATTLE,98108,(206) 427-6427,PR0083937,DAQDNO2MQ,IVQPSA7H3
AFRIK GROCERY,06/30/2021,Grocery Store-no seating - Risk Category I,4610 MARTIN LUTHER KING JR WAY S,SEATTLE,98108,(206) 427-6427,PR0083937,DAOO0CEZ7,
AFRIK GROCERY,03/11/2020,Grocery Store-no seating - Risk Category I,4610 MARTIN LUTHER KING JR WAY S,SEATTLE,98108,(206) 427-6427,PR0083937,DABRHB9MN,
AFRIK GROCERY,01/29/2019,Grocery Store-no seating - Risk Category I,4610 MARTIN LUTHER KING JR WAY S,SEATTLE,98108,(206) 427-6427,PR0083937,DADUMW5GC,
AFRIK GROCERY,08/14/2018,Grocery Store-no seating - Risk Category I,4610 MARTIN LUTHER KING JR WAY S,SEATTLE,98108,(206) 427-6427,PR0083937,DAPM3GXLW,
AFRIK GROCERY,04/05/2017,Grocery Store-no seating - Risk Category I,4610 MARTIN LUTHER KING JR WAY S,SEATTLE,98108,(206) 427-6427,PR0083937,DAFT9AF0H,
AIRPORT SHELL,03/01/2024,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DASU3Y0Y6,
AIRPORT SHELL,05/22/2023,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DAZG57HVX,
AIRPORT SHELL,04/20/2022,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DARQEBWTW,
AIRPORT SHELL,07/08/2021,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DATIFXFZP,
AIRPORT SHELL,01/16/2020,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DAOV4KYAV,
AIRPORT SHELL,02/01/2019,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DAIWL1BWT,
AIRPORT SHELL,01/31/2018,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DADNMPBJM,
AIRPORT SHELL,03/22/2017,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DACYJWDBZ,IVR5AIZ2D
AIRPORT SHELL,01/07/2016,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DAPH7IBGP,
AIRPORT SHELL,01/20/2015,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DACBYC6W0,
AIRPORT SHELL,02/26/2014,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DA75JMNH3,
AIRPORT SHELL,01/09/2013,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DA2404615,IV6391314
AIRPORT SHELL,01/09/2013,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DA2404615,IV6391309
AIRPORT SHELL,01/10/2012,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DA2296310,IV4587360
AIRPORT SHELL,04/12/2011,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DA2210679,
AIRPORT SHELL,02/08/2010,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DA2077713,
AIRPORT SHELL,06/03/2009,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DA1991562,IV0814791
AIRPORT SHELL,01/30/2008,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DA1798548,
AIRPORT SHELL,02/20/2007,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DA1650117,IV0576036
AIRPORT SHELL,05/04/2006,Grocery Store-no seating - Risk Category I,17010 PACIFIC HWY S,SEA TAC,98188,(206) 246-1665,PR0033137,DA1526186,IV0547992
ALBERTSONS,04/05/2024,Grocery Store-no seating - Risk Category II,4621 NE SUNSET BL ,Renton,98059,(208) 395-6022,PR0005133,DAN0PX0Z0,
ALBERTSONS,12/13/2023,Grocery Store-no seating - Risk Category II,4621 NE SUNSET BL ,Renton,98059,(208) 395-6022,PR0005133,DAELUW2UH,
ALBERTSONS,06/22/2023,Grocery Store-no seating - Risk Category II,4621 NE SUNSET BL ,Renton,98059,(208) 395-6022,PR0005133,DAMUH1LB2,
ALBERTSONS,12/01/2022,Grocery Store-no seating - Risk Category II,4621 NE SUNSET BL ,Renton,98059,(208) 395-6022,PR0005133,DAZ3AHRFR,IVKUDQBZQ
ALBERTSONS,04/02/2021,Grocery Store-no seating - Risk Category II,4621 NE SUNSET BL ,Renton,98059,(208) 395-6022,PR0005133,DA38GEWDC,
ALBERTSONS,03/08/2019,Grocery Store-no seating - Risk Category II,4621 NE SUNSET BL ,Renton,98059,(208) 395-6022,PR0005133,DAWCAPTTC,IV7TYHP5Y
ALBERTSONS,05/24/2018,Grocery Store-no seating - Risk Category II,4621 NE SUNSET BL ,Renton,98059,(208) 395-6022,PR0005133,DAKVVOZSX,IVODUCZXI
ALBERTSONS,12/07/2017,Grocery Store-no seating - Risk Category II,4621 NE SUNSET BL ,Renton,98059,(208) 395-6022,PR0005133,DAW4I36UC,IVYLUJ2MM
ALBERTSONS,12/07/2017,Grocery Store-no seating - Risk Category II,4621 NE SUNSET BL ,Renton,98059,(208) 395-6022,PR0005133,DAW4I36UC,IVNF0C5IH
ALBERTSONS,10/27/2016,Grocery Store-no seating - Risk Category II,4621 NE SUNSET BL ,Renton,98059,(208) 395-6022,PR0005133,DAIRJ5PUC,
ALBERTSONS,09/12/2016,Grocery Store-no seating - Risk Category II,4621 NE SUNSET BL ,Renton,98059,(208) 395-6022,PR0005133,DAALJTA7J,
ALBERTSONS,11/06/2015,Grocery Store-no seating - Risk Category II,4621 NE SUNSET BL ,Renton,98059,(208) 395-6022,PR0005133,DAVADVSK6,
ALBERTSONS,02/03/2015,Grocery Store-no seating - Risk Category II,4621 NE SUNSET BL ,Renton,98059,(208) 395-6022,PR0005133,DAG2OQNAM,IVWJEN4ZR
ALBERTSONS,08/11/2014,Grocery Store-no seating - Risk Category II,4621 NE SUNSET BL ,Renton,98059,(208) 395-6022,PR0005133,DA0SAMGOK,
ALBERTSONS,01/13/2014,Grocery Store-no seating - Risk Category II,4621 NE SUNSET BL ,Renton,98059,(208) 395-6022,PR0005133,DAFWJVURR,IVQOJGL6G
ALBERTSONS #3408,04/02/2024,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DAACR4Z0K,
ALBERTSONS #3408,04/13/2023,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DAQD9SHOR,IVU1Y0Y1R
ALBERTSONS #3408,06/01/2022,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DAKP0KTWR,
ALBERTSONS #3408,06/01/2022,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DAHEYCY0T,IVCR0NSPK
ALBERTSONS #3408,06/01/2022,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DAHEYCY0T,IV6IPMZ9J
ALBERTSONS #3408,09/02/2021,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DA7P0UJMY,IV4QBPQLB
ALBERTSONS #3408,06/18/2020,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DAHNLKP4K,
ALBERTSONS #3408,03/20/2020,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DALHBQMUG,
ALBERTSONS #3408,02/28/2019,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DATG9EZDY,IVSVS8FVE
ALBERTSONS #3408,02/28/2019,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DATG9EZDY,IV5XV0HCL
ALBERTSONS #3408,06/15/2018,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DAUNOSDU0,
ALBERTSONS #3408,04/11/2018,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DA1KXUDEK,
ALBERTSONS #3408,02/27/2017,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DADRG0T1N,
ALBERTSONS #3408,03/25/2016,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DAMMTOEQC,
ALBERTSONS #3408,02/06/2015,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DAOTYBGDA,IVHZXWIRP
ALBERTSONS #3408,02/06/2015,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DAOTYBGDA,IVGRVIJAC
ALBERTSONS #3408,02/06/2015,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DAOTYBGDA,IVW2KDREL
ALBERTSONS #3408,01/31/2014,Grocery Store-no seating - Risk Category I,2550 32ND AVE W ,Seattle,98199,(208) 395-6022,PR0002278,DA0VRQNNM,IV4M0ZD38
ALBERTSONS #3416,05/24/2023,Grocery Store-no seating - Risk Category I,17171 BOTHELL WAY NE ,LAKE FOREST PARK,98155,(623) 869-3573,PR0001055,DA5G68AFL,IVCPLF0P7
ALBERTSONS #3416,05/24/2023,Grocery Store-no seating - Risk Category I,17171 BOTHELL WAY NE ,LAKE FOREST PARK,98155,(623) 869-3573,PR0001055,DA5G68AFL,IV0V2EGS0
ALBERTSONS #3416,02/24/2022,Grocery Store-no seating - Risk Category I,17171 BOTHELL WAY NE ,LAKE FOREST PARK,98155,(623) 869-3573,PR0001055,DA0D1N8DN,
ALBERTSONS #3416,01/11/2021,Grocery Store-no seating - Risk Category I,17171 BOTHELL WAY NE ,LAKE FOREST PARK,98155,(623) 869-3573,PR0001055,DAVYFRYES,
ALBERTSONS #3416,03/09/2020,Grocery Store-no seating - Risk Category I,17171 BOTHELL WAY NE ,LAKE FOREST PARK,98155,(623) 869-3573,PR0001055,DAXX6ZYHN,
ALBERTSONS #3416,01/16/2019,Grocery Store-no seating - Risk Category I,17171 BOTHELL WAY NE ,LAKE FOREST PARK,98155,(623) 869-3573,PR0001055,DAPKJQVJD,
ALBERTSONS #3416,01/10/2018,Grocery Store-no seating - Risk Category I,17171 BOTHELL WAY NE ,LAKE FOREST PARK,98155,(623) 869-3573,PR0001055,DA04AYNBM,IVUKIIEFF
ALBERTSONS #3416,03/07/2017,Grocery Store-no seating - Risk Category I,17171 BOTHELL WAY NE ,LAKE FOREST PARK,98155,(623) 869-3573,PR0001055,DASTXKQGW,
ALBERTSONS #3418,03/01/2024,Grocery Store-no seating - Risk Category II,3925 236TH AVE NE ,REDMOND,98053,(623) 869-3573,PR0032571,DAGKX85SR,
ALBERTSONS #3418,01/09/2023,Grocery Store-no seating - Risk Category II,3925 236TH AVE NE ,REDMOND,98053,(623) 869-3573,PR0032571,DAHSQBS70,
ALBERTSONS #3418,03/21/2022,Grocery Store-no seating - Risk Category II,3925 236TH AVE NE ,REDMOND,98053,(623) 869-3573,PR0032571,DAHBMJZEX,IVFTBCDIW
ALBERTSONS #3418,01/29/2019,Grocery Store-no seating - Risk Category II,3925 236TH AVE NE ,REDMOND,98053,(623) 869-3573,PR0032571,DAVSHGB2Q,IVJUSFXFI
ALBERTSONS #3418,10/10/2018,Grocery Store-no seating - Risk Category II,3925 236TH AVE NE ,REDMOND,98053,(623) 869-3573,PR0032571,DAZCZAXJG,
ALBERTSONS #3418,01/26/2018,Grocery Store-no seating - Risk Category II,3925 236TH AVE NE ,REDMOND,98053,(623) 869-3573,PR0032571,DAMJRU3IF,
ALBERTSONS #3418,09/14/2017,Grocery Store-no seating - Risk Category II,3925 236TH AVE NE ,REDMOND,98053,(623) 869-3573,PR0032571,DAHK0SZID,
ALBERTSONS #3418,01/24/2017,Grocery Store-no seating - Risk Category II,3925 236TH AVE NE ,REDMOND,98053,(623) 869-3573,PR0032571,DA1AZ0RXE,
ALBERTSONS #3418,11/04/2016,Grocery Store-no seating - Risk Category II,3925 236TH AVE NE ,REDMOND,98053,(623) 869-3573,PR0032571,DA4PAIW6I,
ALFURAT MARKET,08/24/2023,Grocery Store-no seating - Risk Category I,137 SW 153RD ST ,BURIEN,98166,(206) 334-4109,PR0079762,DATQVN0TN,
ALFURAT MARKET,12/07/2022,Grocery Store-no seating - Risk Category I,137 SW 153RD ST ,BURIEN,98166,(206) 334-4109,PR0079762,DAVARJUKV,
ALL STAR GROCERY,03/11/2024,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DADBB4NAE,
ALL STAR GROCERY,04/19/2023,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DANDALCH5,
ALL STAR GROCERY,02/18/2022,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DATWMUB7D,IVXIDWR0B
ALL STAR GROCERY,09/27/2021,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DAX5RCA2T,IV0S09N85
ALL STAR GROCERY,01/11/2019,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DAKQEQIUB,
ALL STAR GROCERY,04/25/2018,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DAIV6IGTR,
ALL STAR GROCERY,01/04/2018,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DA17PYDNK,
ALL STAR GROCERY,03/24/2017,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DAOPN39SJ,
ALL STAR GROCERY,04/28/2016,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DALD739BH,
ALL STAR GROCERY,01/22/2015,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DAKLI7G1E,
ALL STAR GROCERY,02/12/2014,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DAOWVTMRB,
ALL STAR GROCERY,01/14/2013,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DA2405496,
ALL STAR GROCERY,02/09/2012,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DA2304898,IV4780759
ALL STAR GROCERY,01/28/2011,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DA2189184,IV2964877
ALL STAR GROCERY,03/23/2010,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DA2088962,IV1769237
ALL STAR GROCERY,06/03/2009,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DA1990963,
ALL STAR GROCERY,02/01/2008,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DA1799754,
ALL STAR GROCERY,02/20/2007,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DA1650110,
ALL STAR GROCERY,05/03/2006,Grocery Store-no seating - Risk Category I,2825 S 200TH ST ,Seattle,98198,,PR0004618,DA1525884,
ALLENTOWN SUPERETTE,05/02/2023,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DAU0PGPYC,
ALLENTOWN SUPERETTE,10/21/2022,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DANOR1IAB,IVTKTONSN
ALLENTOWN SUPERETTE,11/08/2021,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DAKEW250X,
ALLENTOWN SUPERETTE,05/08/2019,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DASB0GCXN,
ALLENTOWN SUPERETTE,01/24/2018,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DAAT3DPQ0,IV3AJMLY7
ALLENTOWN SUPERETTE,07/17/2017,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DARE6JBMX,IV59UPPJ5
ALLENTOWN SUPERETTE,01/28/2016,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DAO55OF2W,
ALLENTOWN SUPERETTE,03/06/2015,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DAA0SUNUY,IVUNSVGYV
ALLENTOWN SUPERETTE,03/06/2015,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DAA0SUNUY,IVBSY4WW3
ALLENTOWN SUPERETTE,04/22/2014,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DAJQQDRGF,IVSBYZP0A
ALLENTOWN SUPERETTE,04/22/2014,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DAJQQDRGF,IVITBUJTS
ALLENTOWN SUPERETTE,05/29/2013,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DADBXR1AW,
ALLENTOWN SUPERETTE,04/24/2012,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DA2327367,IV5252812
ALLENTOWN SUPERETTE,03/01/2011,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DA2197779,
ALLENTOWN SUPERETTE,04/09/2010,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DA2095531,IV1851958
ALLENTOWN SUPERETTE,05/28/2009,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DA1988847,
ALLENTOWN SUPERETTE,01/30/2008,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DA1798546,
ALLENTOWN SUPERETTE,03/20/2007,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DA1662966,
ALLENTOWN SUPERETTE,05/12/2006,Grocery Store-no seating - Risk Category I,12404 42ND AVE S,Seattle,98168,(206) 763-8242,PR0004315,DA1529913,IV0548654
ALOHA ISLANDER GROCERY LLC,11/17/2023,Grocery Store-no seating - Risk Category I,1811 HOWARD RD STE 106,AUBURN,98002,(601) 214-1168,PR0090239,DAA8IQDV7,IVXDSLIWY
ALOHA ISLANDER GROCERY LLC,01/24/2023,Grocery Store-no seating - Risk Category I,1811 HOWARD RD STE 106,AUBURN,98002,(601) 214-1168,PR0090239,DATWD1DIV,
ALOHA ISLANDER GROCERY LLC,04/19/2022,Grocery Store-no seating - Risk Category I,1811 HOWARD RD STE 106,AUBURN,98002,(601) 214-1168,PR0090239,DAYWS6IX2,
ALOHA MARKET,05/02/2023,Grocery Store-no seating - Risk Category I,7762 BEACON AVE S,SEATTLE,98118,(206) 201-4938,PR0017894,DANR3F3MB,
ALOHA MARKET,03/08/2022,Grocery Store-no seating - Risk Category I,7762 BEACON AVE S,SEATTLE,98118,(206) 201-4938,PR0017894,DA9CGJSBQ,
AMAZON BLOCK 21,12/22/2023,Grocery Store-no seating - Risk Category I,2200 7TH AVE,SEATTLE,98121,(206) 266-0810,PR0088764,DAMZWK0AW,
AMAZON BLOCK 21,03/10/2022,Grocery Store-no seating - Risk Category I,2200 7TH AVE,SEATTLE,98121,(206) 266-0810,PR0088764,DATQLEJWL,
AMAZON BLOCK 21,10/20/2020,Grocery Store-no seating - Risk Category I,2200 7TH AVE,SEATTLE,98121,(206) 266-0810,PR0088764,DAKRICRPE,
AMAZON FRESH - UWA2,03/07/2023,Grocery Store-no seating - Risk Category I,13537 AURORA AVE N,SEATTLE,98133,(206) 266-1000,PR0085449,DAWFDPBOL,
AMAZON FRESH - UWA2,12/14/2022,Grocery Store-no seating - Risk Category I,13537 AURORA AVE N,SEATTLE,98133,(206) 266-1000,PR0085449,DAZUTJQUR,
AMAZON FRESH - UWA2,06/03/2019,Grocery Store-no seating - Risk Category I,13537 AURORA AVE N,SEATTLE,98133,(206) 266-1000,PR0085449,DAIO0ANGB,
AMAZON FRESH - UWA2,06/12/2018,Grocery Store-no seating - Risk Category I,13537 AURORA AVE N,SEATTLE,98133,(206) 266-1000,PR0085449,DAX8OJZHH,
AMAZON FRESH - UWA2,10/03/2017,Grocery Store-no seating - Risk Category I,13537 AURORA AVE N,SEATTLE,98133,(206) 266-1000,PR0085449,DANPZKRL7,
AMAZON FRESH - UWA2,09/13/2016,Grocery Store-no seating - Risk Category I,13537 AURORA AVE N,SEATTLE,98133,(206) 266-1000,PR0085449,DAR0MIUXB,
AMAZON FRESH UWA1,10/26/2023,Grocery Store-no seating - Risk Category II,11710 118th AVE NE BLDG B,KIRKLAND,98034,(206) 740-8467,PR0084985,DAYKWYPPV,
AMAZON FRESH UWA1,03/04/2022,Grocery Store-no seating - Risk Category II,11710 118th AVE NE BLDG B,KIRKLAND,98034,(206) 740-8467,PR0084985,DAJY1PSLZ,
AMAZON FRESH UWA1,08/06/2021,Grocery Store-no seating - Risk Category II,11710 118th AVE NE BLDG B,KIRKLAND,98034,(206) 740-8467,PR0084985,DAE9XWCK0,
AMAZON FRESH UWA1,07/30/2019,Grocery Store-no seating - Risk Category II,11710 118th AVE NE BLDG B,KIRKLAND,98034,(206) 740-8467,PR0084985,DA13Y0BTC,
AMAZON FRESH UWA1,12/12/2018,Grocery Store-no seating - Risk Category II,11710 118th AVE NE BLDG B,KIRKLAND,98034,(206) 740-8467,PR0084985,DAGIULBGH,
AMAZON FRESH UWA1,12/18/2017,Grocery Store-no seating - Risk Category II,11710 118th AVE NE BLDG B,KIRKLAND,98034,(206) 740-8467,PR0084985,DADVEDHJT,
AMAZON FRESH UWA1,03/25/2016,Grocery Store-no seating - Risk Category II,11710 118th AVE NE BLDG B,KIRKLAND,98034,(206) 740-8467,PR0084985,DA5FRHXML,
AMAZON FRESH UWA1,08/25/2015,Grocery Store-no seating - Risk Category II,11710 118th AVE NE BLDG B,KIRKLAND,98034,(206) 740-8467,PR0084985,DAB5S0UE0,
AMAZON FRESH- UWA4,03/13/2023,Grocery Store-no seating - Risk Category I,2401 UTAH AVE S,SEATTLE,98134,(206) 740-8467,PR0085918,DA4ULW1CU,IVZO8XXNT
AMAZON FRESH- UWA4,03/01/2022,Grocery Store-no seating - Risk Category I,2401 UTAH AVE S,SEATTLE,98134,(206) 740-8467,PR0085918,DAO1HFEEU,
AMAZON FRESH- UWA4,10/18/2019,Grocery Store-no seating - Risk Category I,2401 UTAH AVE S,SEATTLE,98134,(206) 740-8467,PR0085918,DARZEAAYL,
AMAZON FRESH- UWA4,04/30/2018,Grocery Store-no seating - Risk Category I,2401 UTAH AVE S,SEATTLE,98134,(206) 740-8467,PR0085918,DAD91PUSI,
AMAZON FRESH- UWA4,07/03/2017,Grocery Store-no seating - Risk Category I,2401 UTAH AVE S,SEATTLE,98134,(206) 740-8467,PR0085918,DASP0U9FG,IV1I5CDZ8
AMAZON RETAIL LLC,01/29/2024,Grocery Store-no seating - Risk Category II,13201 AURORA AVE N STE B,SEATTLE,98133,(206) 413-4045,PR0089897,DAHYH9ZFZ,
